"Дата";"Регион название";"Больные";"Заражений";"Выздоровлений";"Выздоровлений за день";"Смертей";"Смертей за день";"Заражений за день";"Регион население"
17.08.2020;Тюменская область;2893;50594;47503;185;198;1;360;10491453
17.08.2020;Удмуртская Республика;3249;20131;16626;162;256;4;197;10591308
17.08.2020;Ульяновская область;20533;77825;56743;865;549;14;649;8726326
17.08.2020;Хабаровский край;14265;65121;50277;587;579;4;511;9298114
17.08.2020;Ханты-Мансийский автономный округ - Югра;11804;131825;118945;1177;1076;8;558;11585518
17.08.2020;Челябинская область;29800;90631;60121;678;710;4;492;24451252
17.08.2020;Чеченская Республика;4715;15473;10496;64;262;1;38;10058867
17.08.2020;Чувашская Республика;9604;51888;41808;885;476;0;237;8617819
17.08.2020;Чукотский автономный округ;46;1159;1102;6;11;1;3;345436
17.08.2020;Ямало-Ненецкий автономный округ;4506;89759;84660;912;593;5;491;3769829
17.08.2020;Ярославская область;5041;47666;42401;190;224;0;270;8859788
24.08.2020;Алтайский край;8667;80180;70721;674;792;7;469;16450560
24.08.2020;Амурская область;2103;22940;20508;196;329;0;166;5588968
24.08.2020;Архангельская область;9602;73784;62448;207;1734;6;477;7777217
24.08.2020;Астраханская область;3351;38859;35024;599;484;7;248;7122598
24.08.2020;Белгородская область;5189;50381;44831;418;361;2;287;10849132
24.08.2020;Брянская область;9807;56717;46665;173;245;0;201;8476874
24.08.2020;Владимирская область;4191;43486;37943;98;1352;2;178;9648359
24.08.2020;Волгоградская область;24204;82066;57238;935;624;13;731;17648932
24.08.2020;Вологодская область;3086;22717;19390;254;241;2;231;8236823
24.08.2020;Воронежская область;9740;96190;85705;700;745;5;704;16336376
24.08.2020;Еврейская автономная область;378;4243;3802;16;63;0;28;1134098
24.08.2020;Забайкальский край;2072;31464;29006;138;386;3;162;7509642
24.08.2020;Ивановская область;7854;50742;42074;216;814;6;250;7102522
24.08.2020;Иркутская область;26403;115552;87431;839;1718;9;548;16829365
24.08.2020;Кабардино-Балкарская Республика;2199;44939;42201;109;539;0;148;6060796
24.08.2020;Калининградская область;3926;23442;19110;169;406;0;155;6962193
24.08.2020;Калужская область;7780;55561;47323;295;458;5;200;7085092
24.08.2020;Камчатский край;4343;26626;21989;34;294;0;82;2208899
24.08.2020;Карачаево-Черкесская Республика;4073;34588;30333;125;182;0;268;3264135
24.08.2020;Кемеровская область (Кузбасс);12564;42408;29603;412;241;23;668;18864139
24.08.2020;Кировская область;8544;44093;34873;225;676;5;443;8982666
24.08.2020;Костромская область;6958;23740;16507;282;275;2;301;4503268
24.08.2020;Краснодарский край;11247;75997;63553;391;1197;17;614;39223940
24.08.2020;Красноярский край;19560;114983;92273;430;3150;47;786;20135479
24.08.2020;Курганская область;2641;20236;17476;174;119;0;157;5918759
24.08.2020;Курская область;7399;49045;41276;318;370;1;216;7806659
24.08.2020;Ленинградская область;11865;46805;34402;135;538;5;210;12696712
24.08.2020;Липецкая область;3022;35030;31829;126;179;1;129;8051407
24.08.2020;Магаданская область;2029;12858;10703;171;126;0;123;1008637
24.08.2020;Москва;317973;1818088;1466688;8419;33427;78;4609;87545276
24.08.2020;Московская область;107869;473261;357159;953;8233;19;1060;52523695
24.08.2020;Мурманская область;16514;87940;70341;688;1085;15;458;5274899
24.08.2020;Ненецкий автономный округ;1376;2167;791;2;0;0;11;307979
24.08.2020;Нижегородская область;17118;189953;169632;956;3203;22;920;22643264
24.08.2020;Новгородская область;7581;29789;21696;136;512;4;144;4245332
24.08.2020;Новосибирская область;6704;78333;69188;346;2441;16;366;19521943
24.08.2020;Омская область;12081;63905;50629;507;1195;25;242;13720567
24.08.2020;Оренбургская область;9788;67252;56950;900;514;5;603;13844040
24.08.2020;Орловская область;9442;47960;37789;349;729;5;301;5230729
24.08.2020;Пензенская область;2419;55074;51921;293;734;5;419;9321585
24.08.2020;Пермский край;14540;53470;37487;273;1443;15;402;18361854
24.08.2020;Приморский край;11911;64981;52360;589;710;3;565;13391259
24.08.2020;Псковская область;8531;31659;22694;165;434;4;219;4455822
24.08.2020;Республика Адыгея;3373;23163;19606;128;184;2;130;3173632
24.08.2020;Республика Алтай;2105;14469;12308;128;56;1;133;1526441
24.08.2020;Республика Башкортостан;5853;53661;47610;242;198;2;229;28443051
24.08.2020;Республика Бурятия;4585;35316;30409;202;322;3;330;6891577
24.08.2020;Республика Дагестан;5260;75048;66358;304;3430;12;470;21447195
24.08.2020;Республика Ингушетия;2705;29982;26745;165;532;0;186;3416301
24.08.2020;Республика Калмыкия;8998;27500;18137;188;365;8;416;1927891
24.08.2020;Республика Карелия;6007;20923;14807;274;109;1;225;4357388
24.08.2020;Республика Коми;6707;45176;37891;309;578;6;203;5886111
24.08.2020;Республика Крым;4188;15106;10719;270;199;3;390;13396117
24.08.2020;Республика Марий Эл;2947;29359;26144;145;268;2;116;4776331
24.08.2020;Республика Мордовия;7757;37338;29315;170;266;0;223;5635392
24.08.2020;Республика Саха (Якутия);8792;50457;41111;170;554;7;307;6750310
24.08.2020;Республика Северная Осетия — Алания;2931;33893;30493;62;469;0;130;4912355
24.08.2020;Республика Татарстан;7952;44767;36586;169;229;2;202;27259988
24.08.2020;Республика Тыва;4180;47088;42483;204;425;5;162;2252054
24.08.2020;Республика Хакасия;1616;23405;21505;111;284;3;125;3762591
24.08.2020;Ростовская область;14423;114852;98111;1051;2318;40;912;29543164
24.08.2020;Рязанская область;5695;49343;43349;128;299;3;198;7850318
24.08.2020;Самарская область;10196;57414;46352;619;866;2;518;22354598
24.08.2020;Санкт-Петербург;56557;251451;178190;543;16704;79;1288;37463545
24.08.2020;Саратовская область;29069;83800;54241;487;490;5;664;17240650
24.08.2020;Сахалинская область;12318;29450;17132;367;0;0;391;3431267
24.08.2020;Свердловская область;32646;173871;138192;405;3033;45;841;30276792
24.08.2020;Севастополь;621;3381;2638;38;122;3;45;3056690
24.08.2020;Смоленская область;5397;42741;36465;176;879;4;106;6645436
24.08.2020;Ставропольский край;24343;80406;54494;664;1569;18;862;19604718
24.08.2020;Тамбовская область;6474;46590;39803;190;313;1;161;7234864
24.08.2020;Тверская область;6975;37160;28895;116;1290;13;170;8987111
24.08.2020;Томская область;6631;38189;31113;478;445;8;309;7547960
24.08.2020;Тульская область;6370;63989;55413;267;2206;11;197;10442985
24.08.2020;Тюменская область;4376;53030;48446;143;208;1;344;10491453
24.08.2020;Удмуртская Республика;3310;21470;17855;177;305;7;189;10591308
24.08.2020;Ульяновская область;18238;82067;63188;949;641;6;595;8726326
24.08.2020;Хабаровский край;14536;68881;53744;514;601;6;508;9298114
24.08.2020;Ханты-Мансийский автономный округ - Югра;8460;135443;125850;826;1133;8;467;11585518
24.08.2020;Челябинская область;28946;93945;64274;467;725;1;460;24451252
24.08.2020;Чеченская Республика;4539;15743;10938;65;266;0;37;10058867
24.08.2020;Чувашская Республика;8890;53544;44172;205;482;2;227;8617819
24.08.2020;Чукотский автономный округ;43;1188;1131;4;14;0;4;345436
24.08.2020;Ямало-Ненецкий автономный округ;2318;92565;89622;522;625;3;345;3769829
24.08.2020;Ярославская область;5310;49532;43987;266;235;3;263;8859788
31.08.2020;Алтайский край;7917;83350;74584;469;849;10;439;16450560
31.08.2020;Амурская область;2483;24349;21537;129;329;0;217;5588968
31.08.2020;Архангельская область;11223;77016;64025;205;1768;4;408;7777217
31.08.2020;Астраханская область;1647;40676;38497;363;532;7;277;7122598
31.08.2020;Белгородская область;4294;52420;47751;379;375;1;290;10849132
31.08.2020;Брянская область;10409;58174;47520;134;245;0;211;8476874
31.08.2020;Владимирская область;4747;44836;38721;108;1368;3;201;9648359
31.08.2020;Волгоградская область;22423;86876;63697;1069;756;18;679;17648932
31.08.2020;Вологодская область;3077;24400;21049;255;274;7;247;8236823
31.08.2020;Воронежская область;8587;101103;91696;1197;820;14;706;16336376
31.08.2020;Еврейская автономная область;498;4531;3970;27;63;0;50;1134098
31.08.2020;Забайкальский край;2374;32905;30123;142;408;4;234;7509642
31.08.2020;Ивановская область;8137;52584;43610;200;837;3;274;7102522
31.08.2020;Иркутская область;25270;119227;92194;581;1763;6;521;16829365
31.08.2020;Кабардино-Балкарская Республика;2674;46204;42978;110;552;2;203;6060796
31.08.2020;Калининградская область;4021;24390;19963;94;406;0;128;6962193
31.08.2020;Калужская область;7655;56959;48823;187;481;4;199;7085092
31.08.2020;Камчатский край;4731;27280;22255;39;294;0;101;2208899
31.08.2020;Карачаево-Черкесская Республика;5723;36958;31047;87;188;2;392;3264135
31.08.2020;Кемеровская область (Кузбасс);13038;46916;33556;725;322;4;620;18864139
31.08.2020;Кировская область;10714;47234;35834;113;686;0;450;8982666
31.08.2020;Костромская область;6768;25447;18394;255;285;1;232;4503268
31.08.2020;Краснодарский край;13039;80321;65968;328;1314;16;626;39223940
31.08.2020;Красноярский край;21348;120372;95586;481;3438;33;760;20135479
31.08.2020;Курганская область;2530;21349;18693;137;126;2;164;5918759
31.08.2020;Курская область;7215;50447;42857;170;375;1;196;7806659
31.08.2020;Ленинградская область;12437;48376;35374;136;565;4;234;12696712
31.08.2020;Липецкая область;3457;36341;32687;128;197;4;225;8051407
31.08.2020;Магаданская область;2278;13981;11577;93;126;0;179;1008637
31.08.2020;Москва;291688;1850695;1525017;8165;33990;82;4624;87545276
31.08.2020;Московская область;108441;480934;364073;1018;8420;31;1122;52523695
31.08.2020;Мурманская область;16173;91242;73910;442;1159;11;473;5274899
31.08.2020;Ненецкий автономный округ;1410;2208;798;1;0;0;4;307979
31.08.2020;Нижегородская область;18020;196811;175401;725;3390;25;1012;22643264
31.08.2020;Новгородская область;7502;30851;22757;145;592;10;158;4245332
31.08.2020;Новосибирская область;6361;80916;71980;448;2575;23;383;19521943
31.08.2020;Омская область;9906;65912;54592;530;1414;35;319;13720567
31.08.2020;Оренбургская область;7414;71457;63493;840;550;5;618;13844040
31.08.2020;Орловская область;9559;50251;39928;267;764;5;344;5230729
31.08.2020;Пензенская область;3273;58614;54572;495;769;5;588;9321585
31.08.2020;Пермский край;15458;56295;39319;246;1518;8;408;18361854
31.08.2020;Приморский край;11225;68841;56878;624;738;4;540;13391259
31.08.2020;Псковская область;8203;32842;24184;193;455;0;163;4455822
31.08.2020;Республика Адыгея;3383;24087;20510;137;194;2;136;3173632
31.08.2020;Республика Алтай;2051;15462;13355;152;56;0;163;1526441
31.08.2020;Республика Башкортостан;6212;55212;48797;188;203;0;218;28443051
31.08.2020;Республика Бурятия;5593;37684;31722;198;369;8;341;6891577
31.08.2020;Республика Дагестан;6502;78537;68512;317;3523;12;514;21447195
31.08.2020;Республика Ингушетия;3140;31395;27722;136;533;1;218;3416301
31.08.2020;Республика Калмыкия;11575;31464;19497;226;392;0;603;1927891
31.08.2020;Республика Карелия;6193;22448;16143;124;112;0;199;4357388
31.08.2020;Республика Коми;5788;46568;40185;303;595;0;221;5886111
31.08.2020;Республика Крым;5317;17818;12280;194;221;3;359;13396117
31.08.2020;Республика Марий Эл;2890;30166;26995;69;281;2;115;4776331
31.08.2020;Республика Мордовия;8024;38894;30604;213;266;0;222;5635392
31.08.2020;Республика Саха (Якутия);9700;52672;42364;204;608;9;343;6750310
31.08.2020;Республика Северная Осетия — Алания;3286;34932;31177;114;469;0;161;4912355
31.08.2020;Республика Татарстан;7886;46130;38002;215;242;1;188;27259988
31.08.2020;Республика Тыва;4051;48220;43714;179;455;0;160;2252054
31.08.2020;Республика Хакасия;1901;24370;22155;81;314;5;160;3762591
31.08.2020;Ростовская область;15420;121437;103475;606;2542;25;986;29543164
31.08.2020;Рязанская область;6254;50741;44172;100;315;2;206;7850318
31.08.2020;Самарская область;11179;61530;49427;399;924;10;668;22354598
31.08.2020;Санкт-Петербург;60700;260649;182587;672;17362;111;1333;37463545
31.08.2020;Саратовская область;30778;88581;57260;414;543;7;716;17240650
31.08.2020;Сахалинская область;12773;32000;19227;268;0;0;347;3431267
31.08.2020;Свердловская область;35566;179701;140883;392;3252;29;842;30276792
31.08.2020;Севастополь;753;3756;2874;34;129;1;62;3056690
31.08.2020;Смоленская область;4965;43448;37577;160;906;4;99;6645436
31.08.2020;Ставропольский край;26149;86580;58722;615;1709;17;897;19604718
31.08.2020;Тамбовская область;5961;47792;41516;272;315;0;179;7234864
31.08.2020;Тверская область;7298;38342;29647;87;1397;16;164;8987111
31.08.2020;Томская область;6733;40914;33691;262;490;5;398;7547960
31.08.2020;Тульская область;5703;65384;57390;280;2291;13;201;10442985
31.08.2020;Тюменская область;5743;55405;49446;127;216;1;338;10491453
31.08.2020;Удмуртская Республика;3758;23111;19030;167;323;4;293;10591308
31.08.2020;Ульяновская область;14500;86497;71241;1146;756;18;667;8726326
31.08.2020;Хабаровский край;14340;72056;57071;445;645;4;439;9298114
31.08.2020;Ханты-Мансийский автономный округ - Югра;6558;138748;130998;718;1192;9;502;11585518
31.08.2020;Челябинская область;29054;97135;67336;433;745;4;443;24451252
31.08.2020;Чеченская Республика;4291;15999;11439;77;269;1;38;10058867
31.08.2020;Чувашская Республика;9026;55049;45523;181;500;3;210;8617819
31.08.2020;Чукотский автономный округ;36;1207;1157;3;14;0;3;345436
31.08.2020;Ямало-Ненецкий автономный округ;3006;94847;91202;71;639;3;331;3769829
31.08.2020;Ярославская область;4236;51423;46925;508;262;3;277;8859788
07.09.2020;Алтайский край;8030;86393;77407;396;956;16;434;16450560
07.09.2020;Амурская область;2878;25901;22680;190;343;3;217;5588968
07.09.2020;Архангельская область;12656;80487;66042;363;1789;1;562;7777217
07.09.2020;Астраханская область;937;42844;41321;375;586;8;328;7122598
07.09.2020;Белгородская область;4163;54506;49960;372;383;1;309;10849132
07.09.2020;Брянская область;10597;59754;48912;201;245;0;240;8476874
07.09.2020;Владимирская область;5516;46304;39401;98;1387;2;216;9648359
07.09.2020;Волгоградская область;13498;91625;77281;2046;846;10;666;17648932
07.09.2020;Вологодская область;3180;26221;22736;206;305;1;272;8236823
07.09.2020;Воронежская область;5788;106353;99635;863;930;15;776;16336376
07.09.2020;Еврейская автономная область;607;4890;4220;47;63;0;48;1134098
07.09.2020;Забайкальский край;3445;34817;30943;115;429;3;325;7509642
07.09.2020;Ивановская область;8601;54597;45133;204;863;4;291;7102522
07.09.2020;Иркутская область;24128;122797;96857;668;1812;8;507;16829365
07.09.2020;Кабардино-Балкарская Республика;3573;47806;43672;86;561;3;250;6060796
07.09.2020;Калининградская область;4502;25586;20678;96;406;0;201;6962193
07.09.2020;Калужская область;7790;58343;50056;176;497;0;211;7085092
07.09.2020;Камчатский край;5283;28056;22444;23;329;15;136;2208899
07.09.2020;Карачаево-Черкесская Республика;8094;39991;31701;123;196;0;441;3264135
07.09.2020;Кемеровская область (Кузбасс);12583;51182;38255;567;344;2;624;18864139
07.09.2020;Кировская область;12802;50341;36821;143;718;10;443;8982666
07.09.2020;Костромская область;7081;27374;19968;206;325;9;304;4503268
07.09.2020;Краснодарский край;15134;84752;68177;292;1441;27;630;39223940
07.09.2020;Красноярский край;23301;125544;98639;436;3604;18;722;20135479
07.09.2020;Курганская область;2776;22584;19662;147;146;3;189;5918759
07.09.2020;Курская область;7580;51863;43905;155;378;0;215;7806659
07.09.2020;Ленинградская область;13286;50097;36213;117;598;3;252;12696712
07.09.2020;Липецкая область;3920;37940;33803;178;217;2;230;8051407
07.09.2020;Магаданская область;3125;15481;12225;105;131;1;225;1008637
07.09.2020;Москва;266317;1883573;1582644;8203;34612;91;4740;87545276
07.09.2020;Московская область;109511;488892;370760;961;8621;28;1145;52523695
07.09.2020;Мурманская область;16097;94453;77121;449;1235;13;462;5274899
07.09.2020;Ненецкий автономный округ;1448;2246;798;0;0;0;5;307979
07.09.2020;Нижегородская область;19204;204268;181512;1034;3552;26;1095;22643264
07.09.2020;Новгородская область;7826;32067;23639;121;602;0;184;4245332
07.09.2020;Новосибирская область;5945;83563;74915;386;2703;16;366;19521943
07.09.2020;Омская область;8862;68432;57950;495;1620;27;370;13720567
07.09.2020;Оренбургская область;6992;75924;68365;656;567;0;651;13844040
07.09.2020;Орловская область;10006;52679;41881;302;792;4;349;5230729
07.09.2020;Пензенская область;5291;63167;57072;202;804;5;651;9321585
07.09.2020;Пермский край;16364;59166;41198;272;1604;15;408;18361854
07.09.2020;Приморский край;10851;72466;60855;537;760;2;500;13391259
07.09.2020;Псковская область;8242;34033;25336;162;455;0;181;4455822
07.09.2020;Республика Адыгея;3460;25111;21441;142;210;1;150;3173632
07.09.2020;Республика Алтай;2454;16810;14292;133;64;3;226;1526441
07.09.2020;Республика Башкортостан;4321;56711;52182;637;208;2;212;28443051
07.09.2020;Республика Бурятия;6018;39973;33544;308;411;6;313;6891577
07.09.2020;Республика Дагестан;7696;82331;71023;403;3612;16;566;21447195
07.09.2020;Республика Ингушетия;3790;33169;28840;193;539;0;273;3416301
07.09.2020;Республика Калмыкия;13767;35448;21248;280;433;9;575;1927891
07.09.2020;Республика Карелия;6571;23689;17006;136;112;0;164;4357388
07.09.2020;Республика Коми;5722;48359;42017;239;620;6;307;5886111
07.09.2020;Республика Крым;6639;20696;13803;238;254;8;443;13396117
07.09.2020;Республика Марий Эл;3077;30997;27614;107;306;4;125;4776331
07.09.2020;Республика Мордовия;7831;40434;32334;260;269;1;218;5635392
07.09.2020;Республика Саха (Якутия);10832;55503;44041;249;630;0;448;6750310
07.09.2020;Республика Северная Осетия — Алания;4041;36159;31645;49;473;1;188;4912355
07.09.2020;Республика Татарстан;8004;47347;39091;124;252;3;166;27259988
07.09.2020;Республика Тыва;4044;49373;44864;159;465;2;174;2252054
07.09.2020;Республика Хакасия;2741;25732;22662;78;329;0;218;3762591
07.09.2020;Ростовская область;18936;128773;107124;489;2713;27;1085;29543164
07.09.2020;Рязанская область;7023;52229;44879;107;327;1;211;7850318
07.09.2020;Самарская область;13086;66529;52467;484;976;9;730;22354598
07.09.2020;Санкт-Петербург;65011;270526;187380;725;18135;118;1464;37463545
07.09.2020;Саратовская область;32504;93596;60507;529;585;5;711;17240650
07.09.2020;Сахалинская область;12209;34220;22011;473;0;0;290;3431267
07.09.2020;Свердловская область;38428;185744;143794;420;3522;45;881;30276792
07.09.2020;Севастополь;956;4213;3118;34;139;1;67;3056690
07.09.2020;Смоленская область;4651;44099;38512;114;936;4;81;6645436
07.09.2020;Ставропольский край;27186;92847;63842;804;1819;18;909;19604718
07.09.2020;Тамбовская область;5673;49087;43093;210;321;1;190;7234864
07.09.2020;Тверская область;7780;39448;30173;73;1495;10;157;8987111
07.09.2020;Томская область;7416;43435;35501;257;518;4;375;7547960
07.09.2020;Тульская область;5114;66778;59277;268;2387;14;196;10442985
07.09.2020;Тюменская область;7186;57817;50414;142;217;0;353;10491453
07.09.2020;Удмуртская Республика;5096;25596;20133;169;367;5;393;10591308
07.09.2020;Ульяновская область;12873;91441;77716;745;852;19;756;8726326
07.09.2020;Хабаровский край;14113;74997;60223;467;661;2;451;9298114
07.09.2020;Ханты-Мансийский автономный округ - Югра;4945;142452;136274;737;1233;3;538;11585518
07.09.2020;Челябинская область;28297;100227;71163;690;767;3;451;24451252
07.09.2020;Чеченская Республика;3957;16281;12044;89;280;1;38;10058867
07.09.2020;Чувашская Республика;8834;56472;47108;265;530;6;192;8617819
07.09.2020;Чукотский автономный округ;41;1231;1176;2;14;0;5;345436
07.09.2020;Ямало-Ненецкий автономный округ;4786;97243;91794;102;663;4;347;3769829
07.09.2020;Ярославская область;3271;53422;49861;372;290;4;298;8859788
14.09.2020;Алтайский край;8103;89482;80277;440;1102;26;459;16450560
14.09.2020;Амурская область;2856;27296;24090;209;350;0;200;5588968
14.09.2020;Архангельская область;14983;84740;67960;215;1797;1;631;7777217
14.09.2020;Астраханская область;1880;45185;42667;144;638;7;341;7122598
14.09.2020;Белгородская область;4084;56749;52270;180;395;2;341;10849132
14.09.2020;Брянская область;11260;61815;50304;268;251;2;333;8476874
14.09.2020;Владимирская область;6347;47870;40124;105;1399;2;228;9648359
14.09.2020;Волгоградская область;10997;96386;84493;705;896;6;688;17648932
14.09.2020;Вологодская область;3828;28257;24117;205;312;1;303;8236823
14.09.2020;Воронежская область;6589;112014;104403;567;1022;15;886;16336376
14.09.2020;Еврейская автономная область;745;5265;4450;24;70;1;64;1134098
14.09.2020;Забайкальский край;5312;37597;31834;147;451;2;409;7509642
14.09.2020;Ивановская область;9340;56675;46441;202;894;5;303;7102522
14.09.2020;Иркутская область;22744;126415;101789;758;1882;12;529;16829365
14.09.2020;Кабардино-Балкарская Республика;4908;49749;44250;84;591;5;293;6060796
14.09.2020;Калининградская область;5223;27124;21452;145;449;9;231;6962193
14.09.2020;Калужская область;8443;60090;51148;147;499;1;281;7085092
14.09.2020;Камчатский край;6083;29205;22663;32;459;10;166;2208899
14.09.2020;Карачаево-Черкесская Республика;10317;43097;32584;112;196;0;452;3264135
14.09.2020;Кемеровская область (Кузбасс);13438;56459;42604;664;417;17;861;18864139
14.09.2020;Кировская область;14564;53476;38101;206;811;13;456;8982666
14.09.2020;Костромская область;7485;29396;21523;226;388;8;265;4503268
14.09.2020;Краснодарский край;17218;89252;70402;324;1632;24;654;39223940
14.09.2020;Красноярский край;25130;130541;101729;441;3682;11;712;20135479
14.09.2020;Курганская область;3233;23923;20520;115;170;4;189;5918759
14.09.2020;Курская область;7943;53333;45001;156;389;2;203;7806659
14.09.2020;Ленинградская область;14244;51998;37122;130;632;5;304;12696712
14.09.2020;Липецкая область;4149;39541;35144;217;248;5;229;8051407
14.09.2020;Магаданская область;3574;17131;13410;207;147;5;248;1008637
14.09.2020;Москва;246599;1918526;1636753;7374;35174;75;5396;87545276
14.09.2020;Московская область;109922;497061;378276;1132;8863;37;1192;52523695
14.09.2020;Мурманская область;15904;97908;80675;495;1329;13;520;5274899
14.09.2020;Ненецкий автономный округ;1469;2267;798;0;0;0;2;307979
14.09.2020;Нижегородская область;20346;211927;187835;796;3746;23;1107;22643264
14.09.2020;Новгородская область;8370;33422;24450;113;602;0;201;4245332
14.09.2020;Новосибирская область;5576;86159;77754;467;2829;19;378;19521943
14.09.2020;Омская область;7839;70675;61058;449;1778;23;319;13720567
14.09.2020;Оренбургская область;7094;80697;73030;652;573;1;697;13844040
14.09.2020;Орловская область;10460;55122;43826;257;836;7;350;5230729
14.09.2020;Пензенская область;8202;67756;58715;260;839;5;673;9321585
14.09.2020;Пермский край;17357;62157;43092;290;1708;14;456;18361854
14.09.2020;Приморский край;10304;75894;64810;588;780;4;491;13391259
14.09.2020;Псковская область;8152;35262;26655;200;455;0;186;4455822
14.09.2020;Республика Адыгея;3464;26125;22448;145;213;1;149;3173632
14.09.2020;Республика Алтай;3533;18880;15264;155;83;1;354;1526441
14.09.2020;Республика Башкортостан;1905;58231;56105;453;221;2;224;28443051
14.09.2020;Республика Бурятия;5957;42297;35907;307;433;2;375;6891577
14.09.2020;Республика Дагестан;8438;86415;74235;492;3742;24;592;21447195
14.09.2020;Республика Ингушетия;4270;35299;30484;246;545;2;326;3416301
14.09.2020;Республика Калмыкия;15491;38911;22965;160;455;0;435;1927891
14.09.2020;Республика Карелия;6644;24853;18097;149;112;0;166;4357388
14.09.2020;Республика Коми;6636;51092;43799;295;657;6;446;5886111
14.09.2020;Республика Крым;7977;24001;15713;325;311;6;501;13396117
14.09.2020;Республика Марий Эл;3395;31984;28266;88;323;2;148;4776331
14.09.2020;Республика Мордовия;7134;41956;34546;313;276;1;220;5635392
14.09.2020;Республика Саха (Якутия);12365;58799;45798;242;636;3;475;6750310
14.09.2020;Республика Северная Осетия — Алания;5082;37631;32073;62;476;0;224;4912355
14.09.2020;Республика Татарстан;7853;48481;40325;266;303;8;162;27259988
14.09.2020;Республика Тыва;4443;50789;45865;143;481;4;227;2252054
14.09.2020;Республика Хакасия;3631;27292;23332;113;329;0;225;3762591
14.09.2020;Ростовская область;22846;136773;110968;616;2959;41;1193;29543164
14.09.2020;Рязанская область;7783;53763;45651;107;329;0;229;7850318
14.09.2020;Самарская область;15160;72158;55899;539;1099;28;840;22354598
14.09.2020;Санкт-Петербург;69120;280696;192541;735;19035;127;1455;37463545
14.09.2020;Саратовская область;33250;98802;64926;759;626;8;762;17240650
14.09.2020;Сахалинская область;11076;36000;24924;338;0;0;228;3431267
14.09.2020;Свердловская область;41387;191976;146752;422;3837;46;880;30276792
14.09.2020;Севастополь;1424;5028;3457;60;147;2;153;3056690
14.09.2020;Смоленская область;4540;44677;39181;82;956;2;86;6645436
14.09.2020;Ставропольский край;28251;99474;69263;807;1960;24;966;19604718
14.09.2020;Тамбовская область;5946;50542;44274;147;322;0;229;7234864
14.09.2020;Тверская область;8420;40657;30686;72;1551;11;191;8987111
14.09.2020;Томская область;8042;46146;37562;354;542;3;406;7547960
14.09.2020;Тульская область;4693;68231;61068;240;2470;11;217;10442985
14.09.2020;Тюменская область;8783;60454;51437;141;234;5;401;10491453
14.09.2020;Удмуртская Республика;6316;28735;22011;325;408;8;491;10591308
14.09.2020;Ульяновская область;13692;97361;82705;756;964;10;875;8726326
14.09.2020;Хабаровский край;14412;78337;63229;343;696;6;469;9298114
14.09.2020;Ханты-Мансийский автономный округ - Югра;4372;146391;140769;631;1250;2;592;11585518
14.09.2020;Челябинская область;27315;103535;75402;476;818;11;483;24451252
14.09.2020;Чеченская Республика;3728;16536;12528;60;280;0;37;10058867
14.09.2020;Чувашская Республика;8378;57734;48773;212;583;6;182;8617819
14.09.2020;Чукотский автономный округ;58;1264;1192;3;14;0;3;345436
14.09.2020;Ямало-Ненецкий автономный округ;6726;99965;92556;101;683;2;419;3769829
14.09.2020;Ярославская область;2892;55640;52438;404;310;3;325;8859788
21.09.2020;Алтайский край;7537;93096;84279;606;1280;24;559;16450560
21.09.2020;Амурская область;2942;28768;25470;190;356;2;212;5588968
21.09.2020;Архангельская область;18048;89345;69492;224;1805;1;694;7777217
21.09.2020;Астраханская область;3209;47614;43707;142;698;11;351;7122598
21.09.2020;Белгородская область;5082;59408;53925;324;401;1;414;10849132
21.09.2020;Брянская область;11958;64107;51890;173;259;0;313;8476874
21.09.2020;Владимирская область;7253;49472;40789;95;1430;8;234;9648359
21.09.2020;Волгоградская область;11967;101285;88366;461;952;10;723;17648932
21.09.2020;Вологодская область;4898;30416;25201;125;317;1;315;8236823
21.09.2020;Воронежская область;9245;119291;108884;689;1162;22;1107;16336376
21.09.2020;Еврейская автономная область;1162;5864;4628;25;74;2;101;1134098
21.09.2020;Забайкальский край;6983;40633;33185;241;465;3;491;7509642
21.09.2020;Ивановская область;10208;58855;47725;181;922;4;322;7102522
21.09.2020;Иркутская область;20791;130112;107359;888;1962;10;532;16829365
21.09.2020;Кабардино-Балкарская Республика;6288;51804;44885;95;631;4;291;6060796
21.09.2020;Калининградская область;6046;28826;22271;110;509;8;256;6962193
21.09.2020;Калужская область;9369;62105;52220;157;516;2;295;7085092
21.09.2020;Камчатский край;7040;30397;22888;35;469;0;174;2208899
21.09.2020;Карачаево-Черкесская Республика;12844;46307;33267;88;196;0;468;3264135
21.09.2020;Кемеровская область (Кузбасс);15217;62806;47026;594;563;24;933;18864139
21.09.2020;Кировская область;16694;56738;39169;131;875;7;463;8982666
21.09.2020;Костромская область;7972;31259;22857;179;430;9;298;4503268
21.09.2020;Краснодарский край;19762;93854;72269;233;1823;28;663;39223940
21.09.2020;Красноярский край;26988;135531;104750;427;3793;16;714;20135479
21.09.2020;Курганская область;3546;25295;21551;163;198;4;207;5918759
21.09.2020;Курская область;8442;54928;46092;154;394;1;262;7806659
21.09.2020;Ленинградская область;15852;54546;38020;130;674;7;401;12696712
21.09.2020;Липецкая область;4272;41172;36614;198;286;5;240;8051407
21.09.2020;Магаданская область;3990;19010;14846;205;174;1;274;1008637
21.09.2020;Москва;240169;1967066;1691090;8185;35807;107;9283;87545276
21.09.2020;Московская область;110697;506288;386467;1200;9124;38;1423;52523695
